var1,var2,var2_EN,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94
2001,翼城县,Yicheng Xian,141022,304133,251325,160334,52173,34417,5,34412,88,865,210,,277467,32000,12480,5630,30,22,9727,4434,2239,858,2196,2964,95,126,177415,23642,17105,125839,111376,66039,56229,0.22,12518,14080,39729,351,567,4840,42,,,,15710,10813,441,4277,179,22311,16196,,58163,60121,81085,6735,6463,,1687,434,,,434,434,,434,40270,35840,87124,,,22610,50080,6710,23261,2460,4675,1370,2780,1230,4521,540,197,1000,1177,,,,, ,1534,17178
2001,襄汾县,Xiangfen Xian,141023,479516,423722,252549,145386,57833,132,57701,164,531,300,,345832,58000,35860,17910,57,33,21067,10876,5851,1322,3018,9476,368,496,283536,57469,45676,163342,179819,103717,102197,0.24,15036,16216,18572,520,2754,6755,38,,,,36237,28636,1381,5981,239,56214,52780,68,75339,71553,70711,7523,6458,129,4416,580,,,580,580,,580,65480,53420,187060,,,36020,131741,4070,16526,5720,10549,3170,7359,5580,22564,2640,3032,2400,4611,,,,, ,3043,42307
2001,洪洞县,Hongdong Xian,141024,718857,606829,387973,166426,67668,501,67167,10,638,307,,406104,45335,28380,18370,56,48,27068,13160,6375,1554,5979,,445,988,310063,64745,41100,131847,166282,143781,151332,0.25,24208,21378,58665,362,1554,17348,114,,,,41642,24817,851,15759,215,51754,33930,3022,170901,185480,194087,17800,16021,6448,10552,522,,,522,522,,522,33120,60200,239094,,,41680,160063,14210,68799,1220,2151,950,1833,2030,6101,100,30,1070,2367,,,,, ,1265,8852
2001,古县,Gu Xian,141025,85519,70962,38344,14818,22151,,22151,12,15,2,,51551,8540,1040,200,14,11,3833,2054,1054,78,647,639,43,27,39091,10367,6564,23158,24365,14726,14034,0.2,4447,6470,9696,33,1028,1583,230,,,,6722,4132,1093,1496,1,20258,16383,5,13780,81011,13388,1728,1573,10,873,3,,,3,3,,3,15130,13700,35419, , ,6860,14014,3540,14343,1090,1509,610,851,770,1990, , ,980,1188,,,,, ,511,1257
2001,安泽县,Anze Xian,141026,77870,63744,39387,16023,14486,,14486,,893,1,,53456,11500,1770,760,5,4,4959,3070,1400,81,408,373,69,28,42793,17457,12216,13372,28637,14156,12400,0.2,2985,6429,2293,11,788,5569,101,,,,12916,8079,1327,3509,1,66939,65842,,47101,64625,46873,5845,5651,,1449,2,,,2,2,,2,15950,12840,65610, , ,3560,6716,5780,47703,1500,3189,700,1560,780,4013, , ,740,1900,,,,, ,370,2355
2001,浮山县,Fushan Xian,141027,124341,109354,59928,21197,27797,,27797,71,281,7,,57889,14400,2050,1210,21,15,5052,2488,1100,249,1215,1560,137,87,33570,16810,12369,8140,16072,17498,19959,0.18,7309,9118,7533,400,682,3623,,,,,11716,8224,565,2925,2,21490,15378,56,33440,90906,40027,3796,3473,98,1504,4,,,4,4,,4,25380,20780,53945,,,13020,29213,3160,13340,1430,1402,790,729,710,3299,250,132,920,1058,20,15,,, ,571,4850
2001,吉县,Ji Xian,141028,99406,86588,51224,22971,24073,,24073,15,1165,16,,35459,6733,1080,260,18,12,3895,1557,676,188,1474,229,158,53,15998,10627,7253,2327,7030,8968,9359,0.11,1004,7833,11496,73,518,2622,89,,,,7965,5148,684,2126,7,26188,19422,,25348,73664,25105,2976,2833,,856,18,,,18,18,,18,19670,15910,27165,,,7590,6664,3940,15514,2720,1729,510,484,970,2000,100,22,1160,1163,, ,,, ,5556,12875
2001,乡宁县,Xiangning Xian,141029,224434,180728,97162,48102,34045,,34045,,8,8,,175757,15000,1050,700,31,26,7569,4948,1228,148,1245,1534,126,72,98313,19088,10181,63557,55977,42336,37338,0.21,14267,11747,3076,,1834,6831,156,,,,12454,6038,1498,4914,4,77673,63755,,56554,106203,59086,6860,6444,,3135,9,,,9,9,,9,31690,29720,75913,,,16260,31292,6250,32219,2790,3295,840,1913,1220,3628, , ,1260,2963, , ,,, ,799,5703
2001,蒲县,Pu Xian,141033,98654,75939,40901,19963,25011,,25011,,861,13,,24622,6867,930,620,11,11,3529,2189,655,56,629,815,146,30,43380,7106,4060,22036,26235,17145,15597,0.21,6924,9121,16431,,320,2770,111,,,,4462,2152,579,1726,5,28733,27085,32,16319,40509,19211,2749,2635,39,733,11,,,11,11,,11,15710,12640,24237,,,1080,1113,4900,13541,950,774,790,643,3120,5772, , ,1730,1561,,,,, ,879,932
2001,大宁县,Daning Xian,141030,61633,47924,22331,13885,19870,,19870,,8,3,,17351,2800,610,450,13,9,1669,1044,416,80,129,196,51,31,5802,4594,2621,230,2351,3451,3038,0.085,808,7100,8726,92,513,1346,,,,,3668,2104,519,1044,1,12963,7776,,9729,60663,10944,1452,1363,,416,2,,,2,2,,2,11220,8770,11313,, ,3510,3032,2010,5016,1310,620,260,215,390,1333,630,152,1030,871,,,,, ,896,1964
2001,永和县,Yonghe Xian,141032,62398,54103,28250,13600,28436,,28436,,231,3,,12124,7000,730,,17,17,1879,1341,255,46,237,135,77,29,6632,5342,2231,329,2976,3656,4417,0.082,400,6685,3854,,2121,1994,26,,,,3745,1314,879,1551,1,16149,9752,,14628,79250,17277,2109,1976,,534,3,,,3,3,,3,14580,9710,8663,,,4000,1905,1730,3945,1670,1305,850,405,480,735,410,9,3100,1142,,,,, ,1067,2062
2001,隰县,Xi Xian,141031,98522,80463,50135,21943,25232,,25232,,3,3,,33942,10333,1270,1140,18,12,3683,2236,999,43,405,462,196,51,23127,14064,9066,2449,11250,11877,12750,0.16,1386,8977,15405,,883,3533,9,,,,8906,5180,727,2997,2,23683,20535,94,37824,187410,33086,3922,3770,123,1365,5,,,5,5,,5,19690,15700,38169,,,2670,2624,4240,14468,840,902,500,644,5460,14995,,,2260,2829,,,,, ,6715,11963
2001,汾西县,Fenxi Xian,141034,138404,121610,63128,39614,28703,,28703,9,168,1,,39264,8267,360,300,21,21,1673,1030,218,,425,458,29,11,24706,7980,4327,13579,14327,10379,11303,0.096,2575,8810,3204,16,239,2411,,,,,5826,2764,1236,1825,1,26008,21671,,20142,51153,20879,2368,2196,,1135,3,,,3,3,,3,22580,21120,28897,,,11540,11109,5330,12576,590,434,330,251,620,571, , ,750,316,,,,, ,757,574
2001,市辖区,Yuncheng Shi Shixiaqu,140801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,盐湖区,Yanhu Qu,140802,608000,403296,204027,152580,62302,,62302,,1663,347,,336047,64130,40320,12090,66667,39065,17468,5392,3837,2219,6020,11721,389,1461,223052,87532,76258,42158,130506,92546,93559,0.24,27877,18719,7857,9101,55,5973,62664,36707,77657,38690,30873,24129,90,6356,298,22105,21738,2200,57014,58842,61577,6355,5577,907,6411,723,,,723,723,,723,57950,43380,111448,,,32570,79013,5150,19307,3970,6337,2270,4338,1330,5867,8280,9287,3400,4623,0,0,,,2570,4199,41378
2001,永济市,Yongji Shi,140881,429000,346926,185857,135563,52504,,52504,,73,669,,286473,46800,43510,28410,46400,25830,16192,5326,4113,1601,5152,16644,1017,480,235300,84246,73686,93581,151484,83816,81057,0.24,16329,13847,9653,24394,42,6624,850,50838,73260,19265,48086,36148,773,6705,4460,16010,14976,235,55454,42350,65689,7723,5181,412,4790,10820,,,10820,10820,,10820,60650,27360,105299,,,19820,71365,5520,26657,1240,2362,690,1383,640,4316,23330,25678,1580,2784,,,,,7150,2490,52491
2001,河津市,Hejin Shi,140882,362000,282366,129263,72612,23755,,23755,35,23,50,,245091,2920,18170,14640,12000,10000,9720,2865,1838,887,4130,11659,91,184,398149,29814,24853,279583,302541,95608,75647,0.27,31782,19098,12063,806,22,3160,800,37305,97603,45897,12639,8484,299,3658,198,6286,4575,310,33502,21876,33837,3376,2807,610,3612,480,,,480,480,,480,22020,19710,79725,,,13040,48547,4500,24683,1640,3380,1160,2690,520,3115,770,896,670,1358,,,0,0,850,1183,12535
2001,芮城县,Ruicheng Xian,140830,378000,343813,181124,145879,46481,,46481,153,857,175,,269862,38000,31080,1320,46420,29123,22894,6877,5150,3489,7378,7272,161,966,134150,72911,61657,32272,57528,76622,76131,0.23,9210,15579,25581,3052,35,7190,2564.32,40973,31801,8479,49221,42000,938,5992,291,24991,24392,513,66004,53547,78504,7731,7067,535,4382,711,,,711,691,,711,42330,35450,93552,,,28670,68490,1840,10553,3310,6801,2320,5038,1440,6967,2740,3317,2640,2534,0,0,,,720,10028,237464
2001,临猗县,Linyi Xian,140821,541000,485976,223895,171616,69393,,69393,,,20,,444424,53070,58490,38860,100000,100000,34130,11511,7928,5562,9129,14846,745,2619,306495,169012,154612,60896,177418,129077,123368,0.26,10698,16091,10518,19697,37,4114,2930,42791,58237,14335,120652,114463,1957,4197,35,9735,7799,220,39184,44671,44971,4472,3854,560,3000,90,,,90,76,,90,76090,50750,138543,,,34780,91712,5430,22192,6900,9635,1370,2440,3570,14871,16430,20734,3060,2839,,,,,4030,27225,718773
2001,万荣县,Wanrong Xian,140822,428000,395850,154266,110717,51907,,51907,,103,26,,308246,30530,13560,4720,62860,61080,9057,2715,1808,780,3754,13758,75,483,110980,48635,40275,28851,45584,65396,67129,0.17,5880,13446,6779,711,66,4360,1870,36032,51081,21534,34920,31413,231,3200,76,14745,12748,200,39649,42057,44679,4688,3893,185,2450,200,,,200,150,,200,52420,40490,80175,0,0,31400,57381,3030,11556,3000,4570,1540,3249,2340,5785,1310,790,3320,3693,0,0,0,0,3800,16412,180776
2001,新绛县,Xinjiang Xian,140825,316000,272814,143506,113392,34017,63,33954,41,178,100,,221787,24550,22830,8530,11670,9400,18196,7195,5295,2608,3098,8753,267,444,154656,63522,54220,60425,92355,62301,62384,0.23,7236,6879,20778,3250,14,3235,17214,45502,64500,23979,28768,25055,266,3303,144,28691,26450,528,25593,27748,29384,3516,2947,515,3126,350,,,350,349,,350,44610,27600,108393,,,20060,80046,2730,15448,3030,4391,1370,2488,1430,7199,3180,3533,800,1155,,,,,8840,1366,17850
2001,稷山县,Jishan Xian,140824,325000,301894,165588,112445,39343,,39343,,,14,,224634,41000,18160,6210,27570,15670,11021,4540,2832,468,3181,9279,216,293,143828,59529,44239,46924,82055,61773,60345,0.21,7023,9586,4569,1574,35,3009,1920,46136,64865,30972,18378,12185,400,5777,16,13798,11400,100,21078,29987,20391,3271,2097,98,9108,40,,,40,40,,40,37370,32030,88675,0,,24990,66519,3340,13977,2990,5708,1250,3267,890,2252,1630,1749,1620,2577,,,,,1210,3297,21007
2001,闻喜县,Wenxi Xian,140823,376000,325035,153500,110807,57567,31,57536,1,306,65,,251153,36940,16150,8670,64937,55214,16615,6586,3923,1483,4623,8491,304,333,224531,69661,55846,96161,164411,60120,63913,0.2,17118,14855,38659,1151,37,5729,3120,35592,114006,64090,24030,17971,200,5727,132,27186,24733,88,53931,48368,54400,6031,5163,129,6004,320,,,320,320,,320,62870,41910,96938,,,30430,59335,5280,26316,3770,4612,2000,3072,1850,5668,1960,1279,2010,2473,,,,,8560,1723,12062
2001,夏县,Xia Xian,140828,351000,314423,175017,139862,43553,,43553,,83,55,,197894,19330,22710,17780,21700,20900,21060,6708,4997,4775,4580,11985,443,469,83656,51223,44942,7732,32489,51167,53228,0.17,5137,10752,39271,3830,31,3868,2000,21764,30718,11203,22596,16030,644,5868,54,51975,48598,40,32864,43813,31053,4203,3275,150,7675,130,,,130,130,,130,45030,31340,69877,,,21250,42007,4210,16058,3300,4855,3000,4563,1490,4579,4830,4119,1900,2071,,,,,6110,2240,17696
2001,绛县,Jiang Xian,140826,272000,220261,123965,88628,32000,5,31995,,990,51,,143566,20000,13740,7620,34466,26265,14662,6311,3594,1942,2815,8913,166,218,79612,33717,23930,16248,43659,35953,40398,0.19,8745,10945,9433,326,12,3493,1526.7,17264,24830,8838,14201,10407,608,3124,62,14614,13177,,35976,54001,36659,3797,3231,9,2541,150,,,150,150,,150,29180,23860,65548,,,16690,40284,3470,16573,1420,2037,1040,1609,2010,6025,880,363,620,929,,,0,0,2060,1335,9551
2001,平陆县,Pinglu Xian,140829,243000,212229,108735,85387,34365,,34365,,452,38,,145141,17330,13340,7910,25999,23332,12109,4915,2659,1687,2848,3619,113,201,42142,25778,21223,4678,21032,21110,21371,0.1,5051,10390,36443,171,23,4075,1142,14945,8882,1588,15735,11804,512,3386,33,25209,24575,30,38906,37801,42770,4429,4051,137,2193,110,,,110,15,,110,26590,22380,35474,,,16940,20786,1670,4878,2220,2794,1440,1911,1430,6949,350,191,1440,1387,0,0,,,1300,4573,61144
2001,垣曲县,Yuanqu Xian,140827,221000,153613,73368,59068,26988,,26988,,2686,32,,128278,13450,4360,2450,19070,16040,6118,1772,968,553,2825,2214,180,110,25610,15404,11637,1346,10436,15174,15625,0.1,8035,11169,3727,475,11,6060,7991,17280,17760,12380,11251,6054,526,4653,18,64062,63942,1300,46167,63365,55498,6651,6351,70,2367,45,,,45,41,,45,20190,14910,40997,0,0,11250,28536,2060,9342,880,1333,810,1221,390,1027,910,528,710,741,,,0,0,2180,1067,5706
2001,市辖区,Huhehaote Shi Shixiaqu,150101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,新城区,Xincheng Qu,150102,317398,49018,34137,21149,13670,,13670,,100,,,,,2720,400,1500,900,89,53,2,6,28,602,15,1,97735,3870,2317,32395,82048,15587,17001,0.35,9689,65721,,,,966,,92101,160821,42394,3622,792,342,2488,,4009,2969,2032,5607,27753,11427,1834,1738,6411,1500,,,,,,,,5078,4578,5623,,,586,1014,1631,3517,519,14,138,6,719,773,,,303,33,,,,,58,205,83
2001,回民区,Huimin Qu,150103,222643,27650,13607,3873,1550,,1550,,20,,,,,1010,500,500,190,305,156,62,21,66,1324,12,11,140037,2616,1799,67137,126330,13707,11124,0.2,6197,11879,,,,535,,30743,118468,28962,2414,1288,195,931,,2446,2023,1508,6288,3352,9844,849,770,4500,125,,,,,,,,1202,700,1559,,,170,619,265,763,19,6,3,1,73,88,,,25,55,,,2,34,464,419,204
2001,玉泉区,Yuquan Qu,150104,188997,47136,22364,17014,6110,,6110,,50,,,,,5720,3470,3100,500,717,436,207,24,50,710,92,25,198667,11842,7715,60531,177046,21621,13800,0.35,4705,9169,,,,1244,,31001,120317,40202,9109,3357,133,5127,492,12573,12082,11907,7229,7501,13930,1749,1523,30588,2693,,,,,,,,6108,3925,18408,,,967,2370,2605,15452,76,55,61,46,255,509,,,441,532,,,,,1004,5,52
2001,赛罕区,Shaihan Qu,150105,354752,129211,64041,49558,46700,,46700,,1740,457,,325684,39333,25200,9730,9000,2140,7948,2995,717,186,4050,3274,674,108,244598,38535,19043,72844,195557,49041,44544,0.36,9761,18707,2000,,,5321,,94150,140166,117307,30887,14550,496,15577,264,45377,42949,40432,51454,66766,77923,8592,8292,110000,3580,1523,,,1523,1523,,1523,17551,11860,48033,,,2342,7308,7807,38158,545,266,78,63,823,2037,,,376,220,,,5,90,4260,87,1000
2001,土默特左旗,Tumote-Zuo Qi,150121,348166,292595,136010,110856,114600,,114600,2780,,3021,,322495,77333,61310,2000,18000,3400,9436,6013,1713,253,1457,6203,888,58,372630,85467,55289,115376,296203,76426,75421,0.26,7509,18968,9500,,,20187,,65552,218103,96153,63955,30572,921,31143,1319,85636,61859,40521,141793,223180,276007,28169,27061,109339,10471,3450,,,3450,3450,,3418,62192,40774,215665,,,7656,23721,24433,160824,831,1138,158,448,3249,15810,,,10220,16710,,,1293,29779,3069,335,1877
2001,托克托县,Tuoketuo Xian,150122,191166,157263,88859,74010,44280,,44280,20,420,667,,132442,38667,37970,12830,15400,6300,22117,16668,4269,380,800,2089,458,89,65818,26432,15341,23366,38119,27700,77117,0.19,6553,15042,2000,,,9065,,56114,210003,103811,30471,10350,674,17956,1491,49793,42635,18008,60305,175289,107373,15924,14752,70466,4024,2000,,,2000,1600,,2000,32208,22190,94014,,,1294,3238,14199,80335,1923,1765,315,306,2364,3871,,,6705,7908,,,428,10918,1353,293,831
2001,和林格尔县,Helinge`er Xian,150123,188610,166021,73098,65338,116830,40,116790,,220,200,,139341,36267,18160,5790,22000,13200,5334,2811,1526,62,935,2344,457,18,25791,20256,12577,72,13741,12050,14146,0.095,7278,14226,1000,,,8364,,33334,78732,22626,27487,5477,2443,19280,287,61698,40638,25208,45643,163742,92990,13244,11372,67000,4628,559,,,559,493,,559,38139,31186,70430,,,87,195,10860,56210,5593,1420,1186,340,8473,10845,,,4860,6382,193,180,,,253,368,423
2001,清水河县,Qingshuihe Xian,150124,135430,119353,49732,39748,65120,,65120,,3400,300,,63582,13333,2890,1900,20000,16530,6310,3059,1579,474,1198,333,250,14,14292,6324,2541,717,7861,6431,8918,0.077,2183,10705,700,,,9335,,31149,62090,23326,14926,2847,3950,8064,65,18317,3968,427,25135,95828,91121,13043,12148,1225,2398,130,,,130,91,,130,34716,26427,16805,,,,,8281,7205,3199,225,680,,5614,4925,,,5090,260,392,,,,292,576,802
2001,武川县,Wuchuan Xian,150125,171176,138904,72930,65177,143110,,143110,,5070,3,,187121,10667,9890,4330,60500,30170,7205,4829,108,88,2180,1324,276,37,19093,15506,11538,147,8538,40556,11297,0.082,2673,11998,11800,,,4654,,21356,60115,29977,16161,8606,1677,5878,,15927,5017,532,25086,236843,53030,8350,7697,569,2690,,,,,,,,102802,82730,93471,,,17112,6160,3116,18746,6601,1300,,,41163,63965,,,12415,7330,,,,,240,57,10
2001,市辖区,Baotou Shi Shixiaqu,150201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,东河区,Donghe Qu,150202,1172656,50875,27974,16031,12620,,12620,,360,107,,101786,1066,5570,5570,60668,58600,2007,964,472,182,389,3157,101,40,48236,5425,3556,14751,36016,12220,9956,0.25,266056,217485,4390,,,2195,1608,92670,347970,112185,12669,5967,142,5787,773,51511,8321,7559,17226,41255,2284,3503,2259,26549,3139,400,,,400,280,,400,8713,4967,22002,,,1228,4293,2620,14290,63,91,25,32,723,3039,,,591,1032,,,61,1872,2363,384,534
2001,昆都伦区,Kundu Lun Qu,150203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,青山区,Qing shan Qu,150204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,石拐区,Shiguai Qu,150205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,白云矿区,Baiyunkuang Qu,150206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,九原区,Jiuyuan Qu,150207,216644,156924,82787,65477,42250,,42250,,200,992,,285388,17467,25080,25080,15373,40,7923,2588,1573,1932,1830,6208,259,147,664960,28901,23484,358597,549720,115240,44795,0.3,8642,8273,40700,,4188,5070,4160,99823,410398,126070,29966,17233,659,10969,1105,12341,7184,6422,60595,79762,77619,8781,7146,15030,6441,3787,,,3787,2967,,3784,20222,11742,60244,,,3109,12522,6998,43606,150,154,85,128,991,3551,,,2997,5936,,,87,3741,4773,1641,9924
2001,土默特右旗,Tumote-You Qi,150221,347522,290000,152295,121957,102980,,102980,,,123,,248183,58400,67840,67840,11933,11933,26403,17325,116,,8962,4068,608,235,197828,104617,85884,22350,121370,76458,76700,0.27,5081,8710,28800,,10311,12087,4769,80005,294910,166754,65099,47678,657,16413,351,76826,47145,3933,122574,224835,154077,20109,18237,8900,6586,805,,,805,540,,805,89999,45311,297500,,,20144,86385,19361,184501,1062,2258,764,1678,3657,19951,,,31800,56211,1,1,2759,90412,3700,1103,4522
2001,固阳县,Guyang Xian,150222,214843,166813,84662,69991,192560,,192560,,6080,,,219090,89467,15430,15430,62933,30533,4187,2374,,,1813,2460,86,52,41865,21169,7308,15844,29546,12319,16167,0.1,1127,5748,27337,,8509,5000,3179,36213,120046,38521,12913,5625,992,6296,,12845,1546,96,41970,275088,85367,10275,9804,140,1231,,,,,,,,45458,34504,30686,,,12965,4754,3489,9066,1594,332,,,8757,14580,,,6771,2587,,,190,4437,520,5,40
2001,达尔罕旗,Da`erhanmaomingan Lianheqi (United Banner),150223,109983,78978,41724,37547,55420,,55420,,35250,147,,111568,53933,7420,7420,45633,20000,1322,819,125,20,358,756,30,18,21475,18531,4512,788,10075,11400,12663,0.13,3094,5184,10582,,5491,7750,3974,23001,89532,21249,12549,2998,484,9045,22,11232,7413,117,22149,780447,34286,10576,10071,450,600,50,,,50,50,,50,40417,32361,18298,,,5125,1575,761,1902,1885,613,,,15360,12959,,,1779,820,,,,,174,3,5
2001,市辖区,Wuhai Shi Shixiaqu,150301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,海勃湾区,Haibowan Qu,150302,405921,45034,26023,20467,6900,,6900,70,50,,,116949,5820,6900,,,,6061,3077,2134,82,768,2554,188,96,5560,3466,2594,,1247,4313,5088,0.23,44430,65982,,,,4844,,87158,255977,112023,10476,6414,361,3663,38,9179,1578,492,4375,66741,52855,7007,6125,1370,1467,190,,,190,180,,190,6438,3784,22442,47,296,1034,5159,2255,14753,8,13,4,7,336,2016,,,251,571,,,39,2132,2198,690,4313
2001,海南区,Nanhai Qu,150303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,乌达区,Wuda Qu,150304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,市辖区,Chifeng Shixiaqu,150401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,红山区,Hongshan Qu,150402,300371,50401,25166,8579,2900,,2900,,870,28,,45915,2026,2784,2220,1533,1533,1595,1037,494,31,33,1144,8,14,134345,9976,6494,32229,110105,24240,16361,0.34,44684,65021,97630,,3,4648,,90447,290029,185189,11129,6941,276,3874,38,9421,6068,653,16678,12329,23621,5447,4123,2030,3103,90,,,90,90,,90,4092,2270,17814,4,17,377,1141,1687,16482,70,43,33,13,,,,,51,73,,,,,1753,73,564
2001,元宝山区,Yuanbaoshan Qu,150403,287667,120480,58236,29074,20780,520,20260,,620,25,,91126,20027,10681,6856,14267,7000,4242,2644,282,147,1169,8628,31,28,264592,18902,8643,64468,214934,49658,33661,0.29,20566,17381,107830,,,17169,,112194,377404,200778,23186,6421,928,15756,81,21476,5618,1530,36307,19833,51802,19752,7224,4418,4728,92,,,92,92,,92,20973,16656,67163,503,3088,468,1594,8099,59295,1720,573,237,123,19,159,,,2008,442,,,25,673,1111,243,1122
2001,松山区,Songshan Qu,150404,531520,466658,197892,143131,136000,2780,133220,,6120,1590,,227953,76800,50860,36115,96133,94600,27087,17470,3494,3014,3109,25176,413,97,238075,80564,63423,30874,182974,55101,65003,0.15,10000,23246,144570,,5,14624,,138640,248462,114843,58362,35907,3001,19216,238,113092,18804,331,137447,112764,133949,21348,19322,948,8469,830,,,830,830,,830,118827,101877,375535,2981,19640,4364,8138,37435,288793,12191,7216,4162,3017,2024,9567,,,8345,4741,,,798,21439,4519,1283,1952
2001,阿鲁科尔沁旗,Aluke`erqin Qi,150421,294388,252419,102337,84700,102670,130,102540,,660,2754,,180888,55267,17690,13191,84933,32667,5439,2695,724,427,1593,4527,103,88,54910,41351,23690,2333,29401,25509,27275,0.11,6688,19611,23800,,,12262,,29580,38533,21100,34429,14520,1853,17664,392,201321,132862,93,61803,658244,45298,17914,16608,4645,5319,900,,,900,900,,900,102210,98807,174925,390,2209,1622,4234,16373,99140,56904,32563,4227,6135,79,498,,,614,1065,1,2,473,8203,781,846,1002
2001,巴林左旗,Balin-Zuo Qi,150422,355094,297940,151919,124449,108610,30,108580,,2690,625,,150333,51200,24624,15939,,,8027,3727,893,86,3321,3783,222,51,68077,54580,44449,1436,27973,40104,42281,0.14,7018,17636,24980,,,11375,,50437,51981,36372,41382,22434,3653,15198,97,87087,19054,3,119662,332664,115300,19132,16229,1122,6711,290,,,290,290,,290,109493,97169,254032,282,1813,2484,6867,24166,145846,37191,32909,12631,13778,2046,10442,,,1309,1688,93,187,2078,46382,679,948,3387
